store_id,date,revenue,transactions
1268,2025-06-28,747.04,37
1268,2025-06-29,596.62,31
1268,2025-06-30,574.78,29
1268,2025-07-01,853.22,35
1268,2025-07-02,365.71,20
1268,2025-07-03,735.57,30
1268,2025-07-04,480.06,23
1268,2025-07-05,736.0,35
1268,2025-07-06,685.43,33
1268,2025-07-07,371.95,18
1268,2025-07-08,868.24,39
1268,2025-07-09,393.34,22
1268,2025-07-10,985.32,38
1268,2025-07-11,526.08,30
1268,2025-07-12,351.07,17
1268,2025-07-13,465.62,22
1268,2025-07-14,608.31,28
1268,2025-07-15,316.39,14
1268,2025-07-16,590.95,26
1268,2025-07-17,655.61,31
1268,2025-07-18,612.04,26
1268,2025-07-19,514.93,23
1268,2025-07-20,462.52,26
1268,2025-07-21,577.88,27
1268,2025-07-22,723.82,33
1268,2025-07-23,527.73,27
1268,2025-07-24,545.54,25
1268,2025-07-25,855.34,38
1268,2025-07-26,489.09,25
1268,2025-07-27,926.78,34
1268,2025-07-28,29.4,0
1268,2025-07-29,569.56,28
1268,2025-07-30,490.18,31
1268,2025-07-31,371.71,18
1268,2025-08-01,646.28,26
1268,2025-08-02,690.96,35
1268,2025-08-03,426.24,24
1268,2025-08-04,637.83,31
1268,2025-08-05,409.0,28
1268,2025-08-06,461.23,22
1268,2025-08-07,646.68,26
1268,2025-08-08,306.01,23
1268,2025-08-09,744.42,30
1268,2025-08-10,489.65,23
1268,2025-08-11,555.04,27
1268,2025-08-12,913.35,39
1268,2025-08-13,541.5,25
1268,2025-08-14,412.46,16
1268,2025-08-15,548.13,23
1268,2025-08-16,339.0,21
1268,2025-08-17,508.06,24
1268,2025-08-18,443.81,18
1268,2025-08-19,664.46,31
1268,2025-08-20,722.65,31
1268,2025-08-21,423.32,23
1268,2025-08-22,625.11,31
1268,2025-08-23,720.92,32
1268,2025-08-24,496.79,22
1268,2025-08-25,387.49,21
1268,2025-08-26,752.25,27
1268,2025-08-27,548.37,25
1268,2025-08-28,519.01,23
1268,2025-08-29,780.76,36
1268,2025-08-30,655.26,28
1268,2025-08-31,743.26,28
1268,2025-09-01,457.5,23
1268,2025-09-02,580.24,31
1268,2025-09-03,541.65,21
1268,2025-09-04,415.02,23
1268,2025-09-05,380.42,36
1268,2025-09-06,477.57,29
1268,2025-09-07,629.19,33
1268,2025-09-08,650.37,25
1268,2025-09-09,410.97,18
1268,2025-09-10,419.41,23
1268,2025-09-11,216.92,14
1268,2025-09-12,519.96,30
1268,2025-09-13,317.01,18
1268,2025-09-14,410.67,23
1268,2025-09-15,416.46,22
1268,2025-09-16,332.1,17
1268,2025-09-17,603.89,25
1268,2025-09-18,464.03,24
1268,2025-09-19,408.44,20
1268,2025-09-20,331.82,23
1268,2025-09-21,761.24,34
1268,2025-09-22,577.27,30
1268,2025-09-23,436.14,24
1268,2025-09-24,336.36,20
1268,2025-09-25,320.66,21
1268,2025-09-26,517.29,28
1268,2025-09-27,404.05,18
1269,2025-03-02,558.79,28
1269,2025-03-03,222.96,14
1269,2025-03-04,227.33,12
1269,2025-03-05,252.69,15
1269,2025-03-06,407.5,20
1269,2025-03-07,435.08,20
1269,2025-03-08,434.01,20
1269,2025-03-09,604.07,27
1269,2025-03-10,300.82,18
1269,2025-03-11,260.71,14
1269,2025-03-12,371.36,19
1269,2025-03-13,324.72,14
1269,2025-03-14,446.79,19
1269,2025-03-15,187.97,11
1269,2025-03-16,531.96,23
1269,2025-03-17,250.8,20
1269,2025-03-18,346.63,17
1269,2025-03-19,334.21,17
1269,2025-03-20,373.7,17
1269,2025-03-21,184.92,11
1269,2025-03-22,325.14,20
1269,2025-03-23,329.6,18
1269,2025-03-24,214.68,12
1269,2025-03-25,342.81,18
1269,2025-03-26,247.96,14
1269,2025-03-27,304.65,19
1269,2025-03-28,398.06,19
1269,2025-03-29,334.38,19
1269,2025-03-30,359.75,21
1269,2025-03-31,564.9,23
1269,2025-04-01,216.85,12
1269,2025-04-02,276.4,18
1269,2025-04-03,336.89,16
1269,2025-04-04,629.51,24
1269,2025-04-05,307.46,22
1269,2025-04-06,540.16,25
1269,2025-04-07,340.9,25
1269,2025-04-08,242.58,16
1269,2025-04-09,353.92,20
1269,2025-04-10,323.55,18
1269,2025-04-11,199.01,8
1269,2025-04-12,235.81,12
1269,2025-04-13,449.93,19
1269,2025-04-14,242.49,15
1269,2025-04-15,353.07,19
1269,2025-04-16,433.18,24
1269,2025-04-17,405.86,18
1269,2025-04-18,257.97,15
1269,2025-04-19,229.87,19
1269,2025-04-20,510.06,22
1269,2025-04-21,228.06,13
1269,2025-04-22,363.15,18
1269,2025-04-23,508.2,21
1269,2025-04-24,276.6,18
1269,2025-04-25,415.97,19
1269,2025-04-26,339.18,23
1269,2025-04-27,248.2,16
1269,2025-04-28,234.21,12
1269,2025-04-29,148.21,14
1269,2025-04-30,358.88,17
1269,2025-05-01,330.55,16
1269,2025-05-02,281.72,16
1269,2025-05-03,412.29,19
1269,2025-05-04,414.81,22
1269,2025-05-05,377.76,19
1269,2025-05-06,370.05,17
1269,2025-05-07,556.64,21
1269,2025-05-08,489.02,24
1269,2025-05-09,435.36,23
1269,2025-05-10,485.22,26
1269,2025-05-11,228.18,15
1269,2025-05-12,398.84,18
1269,2025-05-13,382.29,18
1269,2025-05-14,333.95,22
1269,2025-05-15,397.98,22
1269,2025-05-16,363.55,17
1269,2025-05-17,224.05,16
1269,2025-05-18,300.93,14
1269,2025-05-19,220.69,11
1269,2025-05-20,343.96,16
1269,2025-05-21,395.14,16
1269,2025-05-22,215.5,15
1269,2025-05-23,341.93,18
1269,2025-05-24,399.39,31
1269,2025-05-25,504.17,25
1269,2025-05-26,378.24,24
1269,2025-05-27,358.01,20
1269,2025-05-28,274.76,16
1269,2025-05-29,347.73,21
1269,2025-05-30,369.57,19
1269,2025-05-31,447.05,22
1269,2025-06-01,448.97,16
1269,2025-06-02,400.85,16
1269,2025-06-03,237.34,14
1269,2025-06-04,573.61,27
1269,2025-06-05,289.45,14
1269,2025-06-06,326.95,17
1269,2025-06-07,440.62,29
1269,2025-06-08,369.96,20
1269,2025-06-09,441.36,23
1269,2025-06-10,568.79,29
1269,2025-06-11,427.03,19
1269,2025-06-12,280.6,18
1269,2025-06-13,660.56,28
1269,2025-06-14,497.3,24
1269,2025-06-15,436.46,27
1269,2025-06-16,635.48,24
1269,2025-06-17,296.86,17
1269,2025-06-18,373.21,17
1269,2025-06-19,487.95,25
1269,2025-06-20,384.45,19
1269,2025-06-21,849.71,32
1269,2025-06-22,435.55,20
1269,2025-06-23,483.56,18
1269,2025-06-24,452.4,20
1269,2025-06-25,747.8,26
1269,2025-06-26,494.38,22
1269,2025-06-27,463.01,24
1269,2025-06-28,469.67,24
1269,2025-06-29,683.1,26
1269,2025-06-30,287.12,15
1269,2025-07-01,365.01,17
1269,2025-07-02,418.94,20
1269,2025-07-03,80.36,21
1269,2025-07-04,330.93,17
1269,2025-07-05,516.47,31
1269,2025-07-06,362.94,19
1269,2025-07-07,246.54,17
1269,2025-07-08,489.66,22
1269,2025-07-09,406.92,21
1269,2025-07-10,517.16,23
1269,2025-07-11,489.54,22
1269,2025-07-12,382.32,19
1269,2025-07-13,448.45,23
1269,2025-07-14,256.04,14
1269,2025-07-15,305.86,14
1269,2025-07-16,514.76,20
1269,2025-07-17,268.88,14
1269,2025-07-18,257.08,14
1269,2025-07-19,276.62,24
1269,2025-07-20,445.0,20
1269,2025-07-21,279.81,16
1269,2025-07-22,596.88,24
1269,2025-07-23,523.73,18
1269,2025-07-24,601.54,25
1269,2025-07-25,209.19,13
1269,2025-07-26,683.14,31
1269,2025-07-27,19.58,0
1269,2025-07-28,482.5,31
1269,2025-07-29,369.68,23
1269,2025-07-30,326.5,18
1269,2025-07-31,332.06,18
1269,2025-08-01,478.2,19
1269,2025-08-02,522.26,26
1269,2025-08-03,266.26,20
1269,2025-08-04,660.71,28
1269,2025-08-05,443.46,19
1269,2025-08-06,505.95,22
1269,2025-08-07,398.44,20
1269,2025-08-08,185.52,11
1269,2025-08-09,676.74,31
1269,2025-08-10,686.67,30
1269,2025-08-11,363.45,26
1269,2025-08-12,458.86,20
1269,2025-08-13,217.32,13
1269,2025-08-14,236.51,13
1269,2025-08-15,381.59,20
1269,2025-08-16,608.18,30
1269,2025-08-17,476.58,23
1269,2025-08-18,309.75,13
1269,2025-08-19,287.59,14
1269,2025-08-20,388.66,21
1269,2025-08-21,545.47,20
1269,2025-08-22,400.3,21
1269,2025-08-23,224.9,17
1269,2025-08-24,303.49,25
1269,2025-08-25,375.84,20
1269,2025-08-26,353.78,19
1269,2025-08-27,311.65,18
1269,2025-08-28,394.35,20
1269,2025-08-29,470.73,23
1269,2025-08-30,673.42,30
1269,2025-08-31,572.19,28
1269,2025-09-01,266.76,15
1269,2025-09-02,536.83,21
1269,2025-09-03,185.97,18
1269,2025-09-04,288.86,20
1269,2025-09-05,412.74,19
1269,2025-09-06,554.82,25
1269,2025-09-07,379.17,19
1269,2025-09-08,335.74,18
1269,2025-09-09,313.9,19
1269,2025-09-10,309.59,16
1269,2025-09-11,282.49,14
1269,2025-09-12,326.06,17
1269,2025-09-13,312.2,19
1269,2025-09-14,555.0,26
1269,2025-09-15,314.07,22
1269,2025-09-16,222.59,12
1269,2025-09-17,243.28,13
1269,2025-09-18,318.19,16
1269,2025-09-19,461.64,20
1269,2025-09-20,530.56,27
1269,2025-09-21,335.43,17
1269,2025-09-22,447.79,22
1269,2025-09-23,586.84,23
1269,2025-09-24,348.2,15
1269,2025-09-25,389.23,19
1269,2025-09-26,395.1,23
1269,2025-09-27,403.4,23
1270,2025-03-02,511.7,41
1270,2025-03-03,408.63,24
1270,2025-03-04,209.29,18
1270,2025-03-05,298.31,19
1270,2025-03-06,292.99,19
1270,2025-03-07,621.3,36
1270,2025-03-08,453.22,31
1270,2025-03-09,575.16,28
1270,2025-03-10,286.89,31
1270,2025-03-11,436.13,22
1270,2025-03-12,316.01,22
1270,2025-03-13,241.43,21
1270,2025-03-14,322.23,23
1270,2025-03-15,440.12,32
1270,2025-03-16,357.97,27
1270,2025-03-17,477.9,28
1270,2025-03-18,323.36,24
1270,2025-03-19,307.08,22
1270,2025-03-20,162.4,18
1270,2025-03-21,314.51,21
1270,2025-03-22,534.87,36
1270,2025-03-23,577.79,36
1270,2025-03-24,451.58,27
1270,2025-03-25,368.52,20
1270,2025-03-26,273.74,20
1270,2025-03-27,243.22,17
1270,2025-03-28,151.62,11
1270,2025-03-29,417.11,27
1270,2025-03-30,366.3,26
1270,2025-03-31,290.21,23
1270,2025-04-01,510.63,24
1270,2025-04-02,368.51,26
1270,2025-04-03,741.39,31
1270,2025-04-04,494.5,32
1270,2025-04-05,469.42,41
1270,2025-04-06,327.92,24
1270,2025-04-07,203.2,12
1270,2025-04-08,509.02,30
1270,2025-04-09,474.03,30
1270,2025-04-10,220.32,17
1270,2025-04-11,393.54,29
1270,2025-04-12,245.94,23
1270,2025-04-13,359.37,25
1270,2025-04-14,391.63,22
1270,2025-04-15,305.96,21
1270,2025-04-16,398.41,24
1270,2025-04-17,337.66,22
1270,2025-04-18,270.63,19
1270,2025-04-19,248.99,20
1270,2025-04-20,494.25,32
1270,2025-04-21,82.88,22
1270,2025-04-22,341.86,24
1270,2025-04-23,303.66,20
1270,2025-04-24,484.85,27
1270,2025-04-25,191.66,15
1270,2025-04-26,422.16,22
1270,2025-04-27,373.88,30
1270,2025-04-28,556.59,32
1270,2025-04-29,475.52,26
1270,2025-04-30,441.53,26
1270,2025-05-01,300.73,26
1270,2025-05-02,375.8,35
1270,2025-05-03,199.81,22
1270,2025-05-04,518.09,31
1270,2025-05-05,357.87,20
1270,2025-05-06,267.65,21
1270,2025-05-07,245.64,27
1270,2025-05-08,351.48,32
1270,2025-05-09,311.01,17
1270,2025-05-10,244.64,22
1270,2025-05-11,235.01,18
1270,2025-05-12,368.33,26
1270,2025-05-13,481.2,26
1270,2025-05-14,323.46,19
1270,2025-05-15,539.08,29
1270,2025-05-16,410.23,33
1270,2025-05-17,343.93,24
1270,2025-05-18,404.4,26
1270,2025-05-19,386.91,20
1270,2025-05-20,244.36,18
1270,2025-05-21,449.03,29
1270,2025-05-22,221.63,16
1270,2025-05-23,533.32,25
1270,2025-05-24,424.94,33
1270,2025-05-25,260.87,31
1270,2025-05-26,232.34,19
1270,2025-05-27,534.65,29
1270,2025-05-28,258.94,23
1270,2025-05-29,255.71,19
1270,2025-05-30,511.93,28
1270,2025-05-31,777.08,38
1270,2025-06-01,606.01,36
1270,2025-06-02,438.63,33
1270,2025-06-03,675.26,31
1270,2025-06-04,19.51,7
1270,2025-06-05,431.25,27
1270,2025-06-06,331.21,28
1270,2025-06-07,810.21,41
1270,2025-06-08,770.23,41
1270,2025-06-09,425.3,29
1270,2025-06-10,256.95,17
1270,2025-06-11,295.77,25
1270,2025-06-12,349.86,20
1270,2025-06-13,375.29,28
1270,2025-06-14,557.09,27
1270,2025-06-15,308.3,28
1270,2025-06-16,468.98,29
1270,2025-06-17,377.3,22
1270,2025-06-18,565.67,30
1270,2025-06-19,308.04,23
1270,2025-06-20,352.47,24
1270,2025-06-21,396.87,33
1270,2025-06-22,367.19,32
1270,2025-06-23,486.65,28
1270,2025-06-24,328.51,18
1270,2025-06-25,478.8,30
1270,2025-06-26,395.85,27
1270,2025-06-27,596.9,32
1270,2025-06-28,363.45,20
1270,2025-06-29,645.74,39
1270,2025-06-30,395.27,25
1270,2025-07-01,400.45,24
1270,2025-07-02,581.57,33
1270,2025-07-03,413.71,23
1270,2025-07-04,387.78,23
1270,2025-07-05,794.97,35
1270,2025-07-06,613.7,30
1270,2025-07-07,448.87,24
1270,2025-07-08,391.26,24
1270,2025-07-09,289.45,17
1270,2025-07-10,371.02,28
1270,2025-07-11,521.95,27
1270,2025-07-12,767.43,29
1270,2025-07-13,838.5,34
1270,2025-07-14,271.93,23
1270,2025-07-15,543.38,32
1270,2025-07-16,254.58,15
1270,2025-07-17,290.24,24
1270,2025-07-18,717.37,36
1270,2025-07-19,723.2,39
1270,2025-07-20,611.44,37
1270,2025-07-21,565.59,40
1270,2025-07-22,289.72,22
1270,2025-07-23,466.54,28
1270,2025-07-24,395.79,23
1270,2025-07-25,425.98,27
1270,2025-07-26,528.36,28
1270,2025-07-27,432.28,34
1270,2025-07-28,349.56,19
1270,2025-07-29,598.5,28
1270,2025-07-30,418.98,29
1270,2025-07-31,432.97,36
1270,2025-08-01,301.74,27
1270,2025-08-02,556.02,31
1270,2025-08-03,610.98,28
1270,2025-08-04,359.57,22
1270,2025-08-05,435.76,21
1270,2025-08-06,198.6,17
1270,2025-08-07,265.58,25
1270,2025-08-08,667.9,32
1270,2025-08-09,489.04,33
1270,2025-08-10,333.91,25
1270,2025-08-11,526.13,34
1270,2025-08-12,336.13,19
1270,2025-08-13,489.04,26
1270,2025-08-14,601.59,25
1270,2025-08-15,438.09,31
1270,2025-08-16,740.29,34
1270,2025-08-17,672.71,33
1270,2025-08-18,459.09,29
1270,2025-08-19,260.05,17
1270,2025-08-20,348.25,22
1270,2025-08-21,673.84,32
1270,2025-08-22,549.96,33
1270,2025-08-23,453.74,30
1270,2025-08-24,624.99,41
1270,2025-08-25,800.98,40
1270,2025-08-26,367.06,21
1270,2025-08-27,435.45,28
1270,2025-08-28,567.07,32
1270,2025-08-29,307.14,27
1270,2025-08-30,436.74,22
1270,2025-08-31,521.86,36
1270,2025-09-01,586.69,36
1270,2025-09-02,577.87,31
1270,2025-09-03,243.98,20
1270,2025-09-04,307.45,20
1270,2025-09-05,377.18,28
1270,2025-09-06,679.5,34
1270,2025-09-07,495.34,35
1270,2025-09-08,482.7,24
1270,2025-09-09,405.59,28
1270,2025-09-10,674.66,32
1270,2025-09-11,227.43,18
1270,2025-09-12,344.95,23
1270,2025-09-13,561.29,31
1270,2025-09-14,322.68,29
1270,2025-09-15,255.97,25
1270,2025-09-16,228.68,25
1270,2025-09-17,182.37,16
1270,2025-09-18,326.5,21
1270,2025-09-19,640.01,29
1270,2025-09-20,491.0,34
1270,2025-09-21,446.53,33
1270,2025-09-22,383.74,19
1270,2025-09-23,200.35,18
1270,2025-09-24,423.25,31
1270,2025-09-25,360.72,20
1270,2025-09-26,428.61,26
1270,2025-09-27,593.27,33
1271,2025-03-02,431.8,26
1271,2025-03-03,399.71,20
1271,2025-03-04,314.79,20
1271,2025-03-05,606.31,36
1271,2025-03-06,533.69,24
1271,2025-03-07,352.55,23
1271,2025-03-08,584.01,33
1271,2025-03-09,385.89,22
1271,2025-03-10,284.19,18
1271,2025-03-11,455.11,29
1271,2025-03-12,586.63,33
1271,2025-03-13,369.07,21
1271,2025-03-14,377.67,30
1271,2025-03-15,435.47,31
1271,2025-03-16,547.27,33
1271,2025-03-17,522.62,30
1271,2025-03-18,478.66,23
1271,2025-03-19,354.11,22
1271,2025-03-20,340.51,20
1271,2025-03-21,472.3,30
1271,2025-03-22,31.41,0
1271,2025-03-23,517.19,31
1271,2025-03-24,316.76,25
1271,2025-03-25,391.21,25
1271,2025-03-26,364.08,19
1271,2025-03-27,483.57,25
1271,2025-03-28,516.4,30
1271,2025-03-29,440.27,28
1271,2025-03-30,442.41,35
1271,2025-03-31,238.08,23
1271,2025-04-01,328.03,27
1271,2025-04-02,224.4,23
1271,2025-04-03,335.54,22
1271,2025-04-04,314.4,32
1271,2025-04-05,539.76,32
1271,2025-04-06,537.83,28
1271,2025-04-07,306.96,21
1271,2025-04-08,266.39,25
1271,2025-04-09,500.5,28
1271,2025-04-10,248.59,18
1271,2025-04-11,294.31,20
1271,2025-04-12,477.78,35
1271,2025-04-13,513.33,32
1271,2025-04-14,295.09,21
1271,2025-04-15,282.13,23
1271,2025-04-16,495.81,30
1271,2025-04-17,417.53,28
1271,2025-04-18,406.77,23
1271,2025-04-19,389.28,29
1271,2025-04-20,636.44,34
1271,2025-04-21,256.72,17
1271,2025-04-22,478.08,31
1271,2025-04-23,459.03,24
1271,2025-04-24,201.79,13
1271,2025-04-25,369.3,22
1271,2025-04-26,564.74,41
1271,2025-04-27,355.22,34
1271,2025-04-28,480.74,29
1271,2025-04-29,490.95,31
1271,2025-04-30,340.46,27
1271,2025-05-01,375.4,22
1271,2025-05-02,683.57,39
1271,2025-05-03,579.44,27
1271,2025-05-04,581.31,34
1271,2025-05-05,391.71,22
1271,2025-05-06,450.07,32
1271,2025-05-07,266.03,15
1271,2025-05-08,220.85,14
1271,2025-05-09,347.63,25
1271,2025-05-10,442.38,29
1271,2025-05-11,412.27,26
1271,2025-05-12,488.95,29
1271,2025-05-13,207.99,21
1271,2025-05-14,572.55,26
1271,2025-05-15,399.7,29
1271,2025-05-16,573.17,38
1271,2025-05-17,483.61,27
1271,2025-05-18,416.05,27
1271,2025-05-19,747.89,29
1271,2025-05-20,668.76,33
1271,2025-05-21,424.58,23
1271,2025-05-22,345.08,28
1271,2025-05-23,358.23,26
1271,2025-05-24,498.29,28
1271,2025-05-25,702.08,48
1271,2025-05-26,448.5,25
1271,2025-05-27,419.62,27
1271,2025-05-28,611.14,27
1271,2025-05-29,348.14,22
1271,2025-05-30,464.49,25
1271,2025-05-31,320.59,24
1271,2025-06-01,581.82,37
1271,2025-06-02,520.58,24
1271,2025-06-03,414.43,31
1271,2025-06-04,460.6,32
1271,2025-06-05,654.46,33
1271,2025-06-06,771.48,39
1271,2025-06-07,897.06,50
1271,2025-06-08,717.71,40
1271,2025-06-09,419.72,26
1271,2025-06-10,354.62,25
1271,2025-06-11,422.96,32
1271,2025-06-12,416.71,25
1271,2025-06-13,300.66,22
1271,2025-06-14,471.21,36
1271,2025-06-15,1032.99,39
1271,2025-06-16,403.09,23
1271,2025-06-17,170.95,22
1271,2025-06-18,406.38,23
1271,2025-06-19,528.58,34
1271,2025-06-20,457.21,38
1271,2025-06-21,657.9,33
1271,2025-06-22,551.95,28
1271,2025-06-23,689.92,36
1271,2025-06-24,335.75,36
1271,2025-06-25,689.59,38
1271,2025-06-26,416.31,27
1271,2025-06-27,342.81,27
1271,2025-06-28,443.49,32
1271,2025-06-29,544.42,38
1271,2025-06-30,415.97,30
1271,2025-07-01,494.25,27
1271,2025-07-02,567.7,29
1271,2025-07-03,438.72,28
1271,2025-07-04,474.38,20
1271,2025-07-05,523.1,30
1271,2025-07-06,515.14,30
1271,2025-07-07,591.93,31
1271,2025-07-08,507.93,25
1271,2025-07-09,410.55,31
1271,2025-07-10,558.79,30
1271,2025-07-11,654.24,34
1271,2025-07-12,615.63,35
1271,2025-07-13,583.34,28
1271,2025-07-14,342.75,16
1271,2025-07-15,235.41,13
1271,2025-07-16,651.01,34
1271,2025-07-17,291.7,20
1271,2025-07-18,681.2,29
1271,2025-07-19,663.8,34
1271,2025-07-20,683.28,31
1271,2025-07-21,473.84,22
1271,2025-07-22,605.78,30
1271,2025-07-23,309.42,24
1271,2025-07-24,562.93,26
1271,2025-07-25,195.2,12
1271,2025-07-26,555.2,39
1271,2025-07-27,680.83,52
1271,2025-07-28,579.48,39
1271,2025-07-29,513.23,33
1271,2025-07-30,387.98,19
1271,2025-07-31,290.25,22
1271,2025-08-01,524.54,22
1271,2025-08-02,376.5,30
1271,2025-08-03,738.74,39
1271,2025-08-04,722.05,36
1271,2025-08-05,530.6,32
1271,2025-08-06,470.65,21
1271,2025-08-07,445.9,31
1271,2025-08-08,550.89,31
1271,2025-08-09,447.41,32
1271,2025-08-10,592.39,32
1271,2025-08-11,765.42,37
1271,2025-08-12,462.21,33
1271,2025-08-13,375.53,20
1271,2025-08-14,439.73,28
1271,2025-08-15,599.41,35
1271,2025-08-16,537.49,34
1271,2025-08-17,366.69,27
1271,2025-08-18,452.96,28
1271,2025-08-19,448.98,20
1271,2025-08-20,482.39,29
1271,2025-08-21,308.37,21
1271,2025-08-22,504.72,28
1271,2025-08-23,559.72,26
1271,2025-08-24,627.57,40
1271,2025-08-25,304.09,23
1271,2025-08-26,592.75,37
1271,2025-08-27,91.46,18
1271,2025-08-28,420.47,27
1271,2025-08-29,476.64,29
1271,2025-08-30,412.24,30
1271,2025-08-31,518.27,35
1271,2025-09-01,454.39,20
1271,2025-09-02,513.26,29
1271,2025-09-03,381.5,31
1271,2025-09-04,232.42,16
1271,2025-09-05,413.29,24
1271,2025-09-06,611.2,34
1271,2025-09-07,436.94,26
1271,2025-09-08,446.6,25
1271,2025-09-09,257.86,19
1271,2025-09-10,438.7,24
1271,2025-09-11,427.91,22
1271,2025-09-12,480.0,25
1271,2025-09-13,361.97,21
1271,2025-09-14,494.71,37
1271,2025-09-15,509.08,20
1271,2025-09-16,258.33,15
1271,2025-09-17,217.02,22
1271,2025-09-18,294.4,29
1271,2025-09-19,472.56,29
1271,2025-09-20,579.49,33
1271,2025-09-21,446.3,30
1271,2025-09-22,292.49,24
1271,2025-09-23,399.44,19
1271,2025-09-24,248.81,22
1271,2025-09-25,454.42,28
1271,2025-09-26,314.58,28
1271,2025-09-27,803.02,43
1272,2025-03-02,589.28,33
1272,2025-03-03,796.4,33
1272,2025-03-04,974.63,42
1272,2025-03-05,652.52,36
1272,2025-03-06,1006.58,37
1272,2025-03-07,725.91,33
1272,2025-03-08,625.84,34
1272,2025-03-09,1474.88,55
1272,2025-03-10,540.57,23
1272,2025-03-11,913.15,44
1272,2025-03-12,886.64,40
1272,2025-03-13,797.81,41
1272,2025-03-14,937.35,46
1272,2025-03-15,1251.81,46
1272,2025-03-16,847.9,36
1272,2025-03-17,993.67,38
1272,2025-03-18,751.43,33
1272,2025-03-19,885.3,33
1272,2025-03-20,661.12,33
1272,2025-03-21,727.99,30
1272,2025-03-22,1050.34,44
1272,2025-03-23,1159.58,46
1272,2025-03-24,796.01,29
1272,2025-03-25,970.65,39
1272,2025-03-26,1102.96,40
1272,2025-03-27,608.25,28
1272,2025-03-28,1396.73,42
1272,2025-03-29,832.49,38
1272,2025-03-30,924.94,45
1272,2025-03-31,719.82,26
1272,2025-04-01,619.21,33
1272,2025-04-02,392.28,26
1272,2025-04-03,1165.16,44
1272,2025-04-04,816.9,39
1272,2025-04-05,595.68,27
1272,2025-04-06,863.88,44
1272,2025-04-07,443.49,31
1272,2025-04-08,873.32,45
1272,2025-04-09,980.5,41
1272,2025-04-10,796.17,36
1272,2025-04-11,1064.25,44
1272,2025-04-12,861.76,40
1272,2025-04-13,966.35,45
1272,2025-04-14,962.9,37
1272,2025-04-15,879.66,34
1272,2025-04-16,745.1,37
1272,2025-04-17,762.49,36
1272,2025-04-18,731.84,41
1272,2025-04-19,1112.41,49
1272,2025-04-20,955.77,37
1272,2025-04-21,624.41,29
1272,2025-04-22,766.47,36
1272,2025-04-23,921.86,39
1272,2025-04-24,570.18,34
1272,2025-04-25,845.8,37
1272,2025-04-26,1060.42,47
1272,2025-04-27,1142.33,46
1272,2025-04-28,972.14,45
1272,2025-04-29,633.4,30
1272,2025-04-30,947.72,39
1272,2025-05-01,777.98,34
1272,2025-05-02,1100.55,40
1272,2025-05-03,791.83,48
1272,2025-05-04,1604.85,49
1272,2025-05-05,700.53,33
1272,2025-05-06,445.49,27
1272,2025-05-07,843.91,42
1272,2025-05-08,526.91,28
1272,2025-05-09,869.06,33
1272,2025-05-10,1250.44,47
1272,2025-05-11,1013.06,44
1272,2025-05-12,655.03,35
1272,2025-05-13,843.61,46
1272,2025-05-14,167.71,43
1272,2025-05-15,880.13,42
1272,2025-05-16,865.91,40
1272,2025-05-17,1201.4,45
1272,2025-05-18,904.44,38
1272,2025-05-19,767.64,35
1272,2025-05-20,884.51,33
1272,2025-05-21,805.8,40
1272,2025-05-22,623.91,37
1272,2025-05-23,905.93,43
1272,2025-05-24,699.99,33
1272,2025-05-25,968.27,47
1272,2025-05-26,591.46,27
1272,2025-05-27,668.23,36
1272,2025-05-28,1168.37,48
1272,2025-05-29,757.11,38
1272,2025-05-30,1134.31,44
1272,2025-05-31,1488.72,46
1272,2025-06-01,1193.76,54
1272,2025-06-02,937.03,36
1272,2025-06-03,856.4,32
1272,2025-06-04,1118.78,41
1272,2025-06-05,819.6,34
1272,2025-06-06,988.38,45
1272,2025-06-07,1604.05,45
1272,2025-06-08,1911.39,61
1272,2025-06-09,1005.93,46
1272,2025-06-10,742.02,39
1272,2025-06-11,1193.19,53
1272,2025-06-12,1412.2,46
1272,2025-06-13,835.9,36
1272,2025-06-14,1230.6,49
1272,2025-06-15,925.86,46
1272,2025-06-16,589.69,27
1272,2025-06-17,1164.91,54
1272,2025-06-18,1565.13,53
1272,2025-06-19,1177.3,45
1272,2025-06-20,1253.27,47
1272,2025-06-21,970.66,55
1272,2025-06-22,1569.72,60
1272,2025-06-23,1122.74,43
1272,2025-06-24,887.62,45
1272,2025-06-25,1124.42,37
1272,2025-06-26,1498.89,55
1272,2025-06-27,1354.54,53
1272,2025-06-28,1145.62,43
1272,2025-06-29,1660.59,62
1272,2025-06-30,849.4,38
1272,2025-07-01,782.3,45
1272,2025-07-02,930.14,43
1272,2025-07-03,755.98,40
1272,2025-07-04,745.74,30
1272,2025-07-05,1157.06,45
1272,2025-07-06,1397.07,48
1272,2025-07-07,923.13,36
1272,2025-07-08,1246.42,49
1272,2025-07-09,833.91,37
1272,2025-07-10,1354.16,49
1272,2025-07-11,1469.7,54
1272,2025-07-12,1177.5,49
1272,2025-07-13,1405.54,46
1272,2025-07-14,1363.82,45
1272,2025-07-15,638.85,37
1272,2025-07-16,966.59,34
1272,2025-07-17,1159.27,49
1272,2025-07-18,1270.11,46
1272,2025-07-19,1167.02,47
1272,2025-07-20,936.14,48
1272,2025-07-21,862.55,35
1272,2025-07-22,1237.34,39
1272,2025-07-23,1038.48,47
1272,2025-07-24,1018.96,35
1272,2025-07-25,1209.79,52
1272,2025-07-26,1311.28,52
1272,2025-07-27,1402.25,50
